Tipo;Colonia;Habitaciones;Garages;Suites;Area;Valor;Condominio;Impuesto
Departamento;Santa Fe;2;3;2;129;14000.0;6090.0;1116.5
Conjunto Comercial/Sala;Santa Fe;0;1;0;36;4900.0;1925.0;371.0
Departamento;San Miguel Chapultepec;2;1;0;80;4200.0;1400.0;290.5
Conjunto Comercial/Sala;Santa Fe;0;3;0;210;29400.0;16142.0;934.5
Departamento;Condesa;1;0;0;38;5250.0;1522.5;203.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;30;2625.0;1715.0;353.5
Departamento;Roma;2;2;1;105;16100.0;4200.0;952.0
Cocineta;Narvarte;1;0;0;25;4200.0;1333.5;87.5
Conjunto Comercial/Sala;Centro Histórico;0;3;0;1300;432250.0;113750.0;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;262;17500.0;14385.0;4784.5
Departamento;Santa Fe;4;3;2;160;12250.0;5600.0;1750.0
Departamento;Lomas de Chapultepec;2;0;1;90;16800.0;3951.5;735.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;294;46550.0;18550.0;1050.0
Tienda/Salón;San Rafael;0;0;0;326;;;3990.0
Departamento;Santa Fe;3;2;1;130;15746.5;6125.0;1400.0
Departamento;Coyoacán;3;1;1;130;19250.0;8050.0;2275.0
Departamento;Coyoacán;4;3;4;180;87500.0;12250.0;4550.0
Conjunto Comercial/Sala;Santa Fe;0;1;0;36;7000.0;2411.5;
Departamento en Hotel;Lomas de Chapultepec;2;1;2;95;20650.0;8400.0;1456.0
Departamento;Bosques de las Lomas;2;2;1;98;13300.0;2660.0;875.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;135;12250.0;4900.0;2121.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;150;12250.0;;2240.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;38;1750.0;3458.0;595.0
Departamento;Santa Fe;3;2;2;212;19250.0;4200.0;2387.0
Departamento;Condesa;1;2;0;70;8050.0;2383.5;486.5
Departamento;Juárez;3;0;0;100;7700.0;2520.0;675.5
Departamento;Coyoacán;4;2;4;280;105000.0;14350.0;3850.0
Conjunto Comercial/Sala;Santa Fe;0;1;0;26;2800.0;2786.0;196.0
Departamento;Condesa;3;0;0;75;9800.0;3815.0;
Departamento;Centro Histórico;1;0;0;30;3850.0;1400.0;
Edificio Completo;Roma;0;3;0;1200;290500.0;;
Departamento;Arboledas;2;0;0;70;3850.0;1407.0;119.0
Cocineta;Del Valle;1;0;0;27;3500.0;1610.0;87.5
Tienda/Salón;Santa Fe;0;1;0;40;4550.0;3909.5;
Departamento;Nativitas;2;0;0;75;3885.0;;
Departamento;Coyoacán;3;1;1;95;15750.0;4025.0;840.0
Departamento;Santa Fe;4;2;2;118;10150.0;3500.0;700.0
Departamento;Narvarte;3;1;1;98;10850.0;4585.0;637.0
Conjunto Comercial/Sala;Condesa;0;1;0;22;3500.0;2240.0;535.5
Departamento;Roma;2;1;1;78;14000.0;3850.0;
Casa de Vecindad;Tepalcatlalpan;3;0;0;120;4200.0;;
Departamento;San Ángel;4;1;1;190;38500.0;8295.0;2114.0
Conjunto Comercial/Sala;Santa Fe;0;1;0;77;10500.0;7175.0;840.0
Conjunto Comercial/Sala;Santa Fe;0;2;0;100;35000.0;7525.0;2572.5
Departamento;Coyoacán;4;3;4;450;105000.0;17545.5;3906.0
Conjunto Comercial/Sala;Santa Fe;0;1;0;28;2800.0;1960.0;441.0
Departamento en Hotel;Lomas de Chapultepec;1;1;0;60;12250.0;5425.0;1575.0
Departamento;Ciudad de los Deportes;3;1;0;62;2555.0;1050.0;56.0
Departamento;Condesa;4;1;0;260;22750.0;6650.0;13996.5
Departamento;Condesa;1;0;0;55;7000.0;6755.0;
Conjunto Comercial/Sala;Centro Histórico;0;3;0;64;4550.0;3202.5;
Departamento;Ciudad de los Deportes;2;1;0;97;2975.0;1942.5;
Departamento en Hotel;Coyoacán;2;1;2;85;22050.0;8820.0;1260.0
Departamento;Santa Fe;2;1;1;80;7350.0;3990.0;644.0
Departamento;Coyoacán;3;1;2;110;21000.0;3010.0;1120.0
Departamento;Condesa;3;1;0;134;8050.0;7000.0;
Departamento;Santa Fe;2;2;1;220;12250.0;7000.0;
Departamento;Santa Fe;2;1;1;76;5950.0;5166.0;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;2148;451080.0;169155.0;
Galpón/Depósito/Almacén;Nativitas;0;0;0;177;10500.0;;2968.0
Casa;Del Valle;3;5;0;250;8400.0;;2275.0
Tienda en Centro Comercial;Condesa;0;0;0;65;6650.0;5040.0;1645.0
Departamento;Santa Fe;3;2;2;200;33250.0;5950.0;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;600;119000.0;19250.0;7122.5
Departamento;San Pedro de los Pinos;5;4;2;570;43750.0;8400.0;1925.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;150;31500.0;19082.0;4252.5
Conjunto Comercial/Sala;Centro Histórico;0;0;0;75;9100.0;8456.0;700.0
Departamento;Doctores;1;1;0;45;3150.0;1949.5;56.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;600;140000.0;;
Conjunto Comercial/Sala;La Condesa;0;0;0;100;525.0;;
Departamento en Hotel;Coyoacán;2;1;1;85;35000.0;15750.0;1750.0
Casa;Santa María Nonoalco;2;1;0;60;3150.0;;
Casa;San Gregorio Atlapulco;4;0;0;90;12250.0;;
Departamento;Santa Fe;2;1;1;74;12250.0;3850.0;
Departamento;Roma;3;2;1;105;15050.0;4231.5;710.5
Conjunto Comercial/Sala;Centro Histórico;0;0;0;140;14000.0;5075.0;1732.5
Departamento;Del Valle;1;0;0;49;7350.0;1246.0;192.5
Departamento;Santa Fe;4;2;3;230;45500.0;15750.0;4900.0
Casa de Condominio;Santa Fe;6;0;6;750;42000.0;6930.0;4200.0
Casa de Condominio;Santa Fe;4;2;1;400;27650.0;5250.0;
Departamento en Hotel;Roma;1;1;1;60;9800.0;4200.0;315.0
Edificio Completo;San Pedro de los Pinos;0;42;0;3750;1225000.0;;
Departamento;Santa Fe;3;2;1;118;7000.0;6125.0;525.0
Departamento;Coyoacán;4;4;2;524;105000.0;42000.0;3500.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;30;2100.0;2002.0;273.0
Terreno Estándar;Villa de Cortés;0;0;0;9220;255500.0;;49014.0
Departamento;Centro Histórico;1;0;0;50;4900.0;1820.0;164.5
Departamento;Coyoacán;3;1;0;90;22750.0;4200.0;525.0
Departamento;Santa Fe;3;2;1;113;10500.0;2030.0;9625.0
Casa;Narvarte;10;0;0;1050;157500.0;;181244.0
Departamento;Santa Fe;3;3;2;165;17150.0;6370.0;1750.0
Conjunto Comercial/Sala;Santa Fe;0;1;0;30;3500.0;3741.5;574.0
Departamento;Roma;3;2;1;135;10850.0;5460.0;1029.0
Departamento;Roma;1;0;0;40;5250.0;1505.0;
Departamento;San Miguel Chapultepec;3;0;0;70;5250.0;1050.0;108.5
Departamento;Coyoacán;4;3;3;180;87500.0;11200.0;34300.0
Departamento;Condesa;2;1;0;60;9100.0;5180.0;
Departamento;Santa Fe;4;2;1;160;14700.0;5162.5;2086.0
Departamento;Álvaro Obregón;1;1;1;44;2800.0;;
Departamento;Coyoacán;4;4;2;400;87500.0;22750.0;770.0
Tienda/Salón;Santa Fe;0;1;0;44;7000.0;4805.5;1655.5
Departamento;Iztapalapa;1;0;0;33;2100.0;10.5;
Departamento;Condesa;2;0;0;62;5600.0;4200.0;105.0
Departamento;Narvarte;3;1;1;130;7000.0;;
Departamento;Condesa;2;1;1;87;11200.0;3087.0;714.0
Departamento;Nativitas;2;0;0;31;2625.0;;
Departamento;San Ángel;2;1;0;80;9450.0;2450.0;427.0
Departamento;Narvarte;1;1;0;67;5250.0;2467.5;234.5
Conjunto Comercial/Sala;Condesa;0;0;0;35;1400.0;3283.0;595.0
Departamento;Lomas de Chapultepec;2;0;0;59;11200.0;3542.0;
Departamento;Santa Fe;1;1;1;66;10500.0;8050.0;2450.0
Conjunto Comercial/Sala;Roma;0;3;0;241;56000.0;32844.0;
Departamento;Bosques de las Lomas;4;2;1;180;22050.0;7490.0;1820.0
Departamento;Roma;2;1;0;66;9800.0;2562.0;532.0
Casa de Condominio;Lomas de Chapultepec;6;2;2;350;63000.0;11900.0;4728.5
Galpón/Depósito/Almacén;Pueblo Culhuacán;0;0;0;2500;66500.0;;
Departamento;San Ángel;2;1;0;63;10150.0;2415.0;556.5
Departamento;Condesa;4;1;1;160;12950.0;5600.0;
Departamento;Condesa;4;1;2;230;15750.0;4900.0;875.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;935;392700.0;81812.5;
Conjunto Comercial/Sala;Santa Fe;0;1;0;32;10500.0;2012.5;682.5
Cocineta;Juárez;1;0;0;26;4200.0;1543.5;
Departamento;Santa Fe;4;4;4;300;70000.0;6300.0;5950.0
Departamento;Santa Fe;4;4;2;342;105000.0;13650.0;57274.0
Casa;Santa María Nonoalco;3;1;0;65;3500.0;;
Departamento;Narvarte;3;1;1;81;7000.0;2100.0;311.5
Departamento;Bosques de las Lomas;2;1;1;72;10850.0;3115.0;850.5
Departamento;Narvarte;3;1;1;94;12250.0;3349.5;7700.0
Departamento;Narvarte;2;0;0;80;4550.0;1155.0;87.5
Departamento;Coyoacán;3;1;1;135;19250.0;6545.0;763.0
Casa;Nativitas;2;1;0;60;2100.0;;
Departamento;Coyoacán;3;2;3;290;103250.0;11963.0;3619.0
Departamento;Condesa;1;0;0;40;5250.0;2625.0;245.0
Departamento;Santa Fe;1;1;1;82;6300.0;4550.0;525.0
Departamento;Roma;3;2;1;105;14000.0;4543.0;707.0
Departamento;Santa Fe;1;1;0;33;5250.0;2275.0;360.5
Conjunto Comercial/Sala;Santa Fe;0;0;0;50;13300.0;2964.5;1389.5
Conjunto Comercial/Sala;Loma Bonita;2;0;0;121;4200.0;;
Departamento;Bosques de las Lomas;3;4;2;380;98000.0;19250.0;
Departamento;Santa Fe;4;2;2;140;17850.0;7000.0;11375.0
Departamento;Coyoacán;3;1;1;160;26250.0;10500.0;1942.5
Departamento;Peralvillo;2;1;0;80;4900.0;2030.0;280.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;30;1750.0;1512.0;465.5
Departamento;San Gregorio Atlapulco;2;0;0;60;3150.0;;
Departamento;Lomas de Chapultepec;1;0;0;45;10500.0;;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;80;10500.0;10654.0;763.0
Conjunto Comercial/Sala;Santa Fe;0;1;0;27;5950.0;2240.0;437.5
Conjunto Comercial/Sala;Condesa;0;0;0;170;28000.0;11900.0;
Cochera/Estacionamiento;Centro Histórico;0;1;0;0;1330.0;525.0;
Conjunto Comercial/Sala;Roma;0;4;0;248;84000.0;32091.5;5722.5
Casa;San Gregorio Atlapulco;2;0;0;80;2800.0;350.0;
Conjunto Comercial/Sala;Villa de Cortés;0;2;0;520;127326.5;42000.0;3181.5
Tienda/Salón;Roma;0;0;0;180;23800.0;;2660.0
Conjunto Comercial/Sala;Coyoacán;0;0;0;29;7350.0;4375.0;1050.0
Departamento;Condesa;3;1;1;100;11200.0;3920.0;
Casa de Condominio;Santa Fe;5;4;4;450;22746.5;4025.0;2800.0
Departamento;Santa Fe;1;2;1;100;11550.0;6650.0;1750.0
Departamento;Condesa;2;0;0;90;10500.0;2800.0;766.5
Conjunto Comercial/Sala;Centro Histórico;0;0;0;142;33250.0;12691.0;
Tienda/Salón;Roma;0;0;0;412;66500.0;560.0;12061.0
Departamento;Bosques de las Lomas;4;3;3;285;49000.0;5267.5;1400.0
Departamento;Condesa;1;0;0;34;5950.0;2065.0;
Casa de Condominio;La Florida;3;1;0;111;8050.0;280.0;700.0
Departamento;Santa Fe;1;1;0;72;6650.0;3675.0;770.0
Conjunto Comercial/Sala;Santa Fe;0;2;0;72;8750.0;4777.5;
Cocineta;Condesa;0;1;0;50;2800.0;1725.5;
Casa de Vecindad;Santa Marta Acatitla;1;0;0;41;2100.0;234.5;
Departamento;Centro Histórico;1;0;0;37;4200.0;1375.5;84.0
Casa de Condominio;Santa Fe;4;4;4;315;52500.0;4200.0;2975.0
Departamento;Villa de Cortés;2;1;0;56;2800.0;1568.0;98.0
Departamento;Nueva Santa María;2;0;0;60;2800.0;2170.0;42.0
Tienda/Salón;Roma;0;0;0;17;5250.0;;
Casa de Condominio;Santa María Nonoalco;2;1;0;72;3500.0;560.0;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;25;1750.0;1225.0;280.0
Departamento;Culhuacán CTM;2;1;0;55;2975.0;1890.0;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;42;4900.0;3815.0;577.5
Departamento;Narvarte;1;0;0;38;4200.0;1697.5;70.0
Conjunto Comercial/Sala;Santa Fe;0;1;0;42;5950.0;5082.0;2135.0
Departamento;Condesa;1;1;0;52;6300.0;4532.5;
Conjunto Comercial/Sala;Centro Histórico;0;1;0;30;7700.0;;
Conjunto Comercial/Sala;Santa Fe;0;10;0;377;78750.0;29379.0;8561.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;66;8750.0;8400.0;1172.5
Conjunto Comercial/Sala;Centro Histórico;0;0;0;160;21000.0;14003.5;3675.0
Departamento;Santa Fe;3;2;1;150;12600.0;5673.5;
Departamento;Lomas de Chapultepec;4;2;1;180;26250.0;11655.0;2940.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;26;1750.0;1960.0;294.0
Conjunto Comercial/Sala;Santa Fe;0;0;0;29;3500.0;3535.0;819.0
Departamento;Santa Fe;3;2;1;110;9800.0;5908.0;1008.0
Departamento;Narvarte;3;1;0;111;9450.0;2380.0;455.0
Conjunto Comercial/Sala;Roma;0;7;0;377;198187.5;44051.0;
Departamento;Centro Histórico;2;0;0;75;5950.0;2317.0;308.0
Cocineta;El Rosedal;1;0;0;30;1400.0;;
Departamento;Coyoacán;3;1;1;140;25200.0;10150.0;1750.0
Departamento;Narvarte;2;0;0;75;5600.0;735.0;178.5
Departamento;Condesa;3;1;0;100;10850.0;3353.0;77735.0
Departamento;Roma;1;0;0;28;5180.0;1400.0;
Departamento;Polanco;1;0;1;150;24150.0;7703.5;1102.5
Departamento;Lomas de Chapultepec;4;2;2;150;31500.0;6650.0;
Departamento;Santa Fe;1;1;1;60;5950.0;3860.5;
Conjunto Comercial/Sala;Tepalcatlalpan;0;0;0;30;2800.0;525.0;56.0
Departamento;Santa Fe;2;1;1;98;9450.0;5250.0;875.0
Casa de Condominio;Santa Fe;4;2;4;300;31500.0;3325.0;19250.0
Departamento;Santa Fe;3;1;1;93;10500.0;4004.0;
Conjunto Comercial/Sala;Santa Fe;0;2;0;27;2625.0;2653.0;434.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;90;10500.0;4742.5;966.0
Departamento;Condesa;1;0;0;45;5600.0;2079.0;
Departamento;Coyoacán;1;1;0;50;12250.0;2786.0;
Departamento;Santa Fe;4;2;2;146;10150.0;6825.0;910.0
Departamento;Coyoacán;3;3;2;270;63000.0;9240.0;2915.5
Departamento;Santa Fe;3;2;1;72;9450.0;2310.0;315.0
Conjunto Comercial/Sala;Santa Fe;0;4;0;180;52500.0;19600.0;
Tienda/Salón;Santa Fe;0;2;0;80;3500.0;6125.0;6650.0
Departamento;Coyoacán;2;1;0;90;14000.0;5425.0;654.5
Departamento;Condesa;3;1;1;240;9100.0;3304.0;1809.5
Cocineta;Condesa;1;0;1;22;5250.0;927.5;847.0
Departamento;Coyoacán;3;1;1;151;28000.0;5425.0;1603.0
Conjunto Comercial/Sala;Centro Histórico;0;1;0;677;142170.0;50025.5;11256.0
Casa de Condominio;Santa Fe;5;3;5;291;42000.0;1925.0;17325.0
Departamento;Condesa;1;0;1;57;9100.0;2621.5;794.5
Conjunto Comercial/Sala;Villa de Cortés;0;10;0;1200;315000.0;67200.0;9072.0
Cocineta;Condesa;1;0;1;28;4200.0;1575.0;98.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;35;3325.0;1221.5;2905.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;360;27300.0;13300.0;4375.0
Departamento;San Pedro de los Pinos;2;1;1;70;11550.0;2800.0;553.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;254;19250.0;18959.5;
Departamento;Roma;2;1;1;81;11200.0;3465.0;507.5
Cocineta;Napoles;1;0;0;34;4725.0;2100.0;84.0
Departamento;Coyoacán;2;0;0;76;13300.0;4200.0;472.5
Conjunto Comercial/Sala;Polanco;0;1;0;30;7000.0;2520.0;490.0
Tienda/Salón;Narvarte;0;1;0;31;7350.0;8417.5;
Departamento;Narvarte;2;1;1;85;7000.0;2450.0;315.0
Conjunto Comercial/Sala;Santa Fe;0;3;0;81;9450.0;4200.0;1207.5
Departamento;Santa Fe;3;2;2;140;14350.0;6146.0;1403.5
Departamento;San Miguel Chapultepec;2;1;2;72;6650.0;2800.0;
Conjunto Comercial/Sala;San Ángel;0;0;0;51;45500.0;3811.5;3668.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;846;77000.0;62160.0;16289.0
Departamento;Santa Fe;4;2;2;123;13825.0;3815.0;1340.5
Tienda/Salón;Condesa;0;0;0;56;12246.5;4550.0;1746.5
Conjunto Comercial/Sala;Centro Histórico;0;0;0;423;28000.0;35570.5;7640.5
Cocineta;Centro Histórico;0;0;0;28;2800.0;1060.5;70.0
Cocineta;Condesa;1;0;0;42;4480.0;1435.0;105.0
Departamento;Roma Norte;2;0;0;77;4900.0;1039.5;49.0
Departamento;Bosques de las Lomas;2;1;0;72;7350.0;3416.0;703.5
Departamento;Coyoacán;3;1;2;138;26250.0;6720.0;1190.0
Departamento;Santa Fe;2;1;1;75;5880.0;4200.0;560.0
Casa de Condominio;Santa Fe;4;2;4;585;59500.0;6118.0;4235.0
Departamento;Condesa;4;1;0;155;17500.0;5250.0;798.0
Departamento;Condesa;2;1;1;60;10500.0;5610.5;3808.0
Galpón/Depósito/Almacén;Santa María la Ribera;0;10;0;1000;28000.0;;2100.0
Departamento;Condesa;2;0;0;90;6650.0;2765.0;
Departamento;Condesa;3;1;0;200;52500.0;4200.0;770.0
Departamento;Santa Fe;2;1;2;90;9450.0;3500.0;969.5
Departamento;Santa Fe;2;1;1;78;13300.0;3850.0;721.0
Departamento;Lomas de Chapultepec;3;2;1;170;45500.0;10150.0;1575.0
Departamento;Roma Norte;2;1;1;59;5250.0;2163.0;52.5
Departamento;Narvarte;3;1;0;115;6650.0;2520.0;455.0
Departamento;El Rosedal;1;0;0;45;1750.0;280.0;
Departamento;Bosques de Aragón;3;4;2;200;28000.0;10150.0;
Departamento;Narvarte;2;0;0;65;6300.0;1260.0;707.0
Departamento;Santa Fe;2;1;1;69;7175.0;3430.0;3325.0
Departamento;Lomas de Chapultepec;3;0;1;100;15750.0;5600.0;840.0
Tienda/Salón;Santa Fe;0;6;0;598;70000.0;37450.0;
Departamento;Coyoacán;3;0;1;190;17500.0;7000.0;1750.0
Departamento;Santa Fe;2;1;1;70;8050.0;3325.0;350.0
Departamento;Coyoacán;2;1;1;85;20300.0;8729.0;
Casa Comercial;Polanco;0;0;0;300;59500.0;;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;40;4200.0;2450.0;315.0
Departamento;Santa Fe;4;3;2;224;15750.0;8750.0;2453.5
Casa;La Condesa;4;2;2;400;38500.0;;
Departamento en Hotel;Condesa;1;1;0;60;7700.0;3500.0;
Departamento;Santa Fe;4;3;2;220;26250.0;9800.0;2380.0
Cocineta;Coyoacán;0;0;0;30;5950.0;1984.5;26845.0
Casa;Tlalpan;5;1;3;320;59500.0;;1386.0
Tienda en Centro Comercial;Condesa;0;0;0;50;12250.0;2625.0;1400.0
Departamento;Condesa;1;0;1;40;5250.0;1911.0;
Departamento;Narvarte;4;1;1;98;9450.0;4830.0;490.0
Conjunto Comercial/Sala;Santa Fe;0;1;0;27;3850.0;25627.0;392.0
Departamento;Condesa;4;1;4;240;28000.0;8750.0;1750.0
Departamento;Narvarte;3;1;1;105;11200.0;3500.0;724.5
Departamento;Condesa;3;1;0;135;15750.0;3395.0;8750.0
Departamento;Coyoacán;3;1;1;155;21000.0;5950.0;2072.0
Departamento;Condesa;3;1;0;150;15750.0;5950.0;661.5
Tienda/Salón;Lomas de Chapultepec;0;0;0;51;27650.0;;2380.0
Departamento;Santa Fe;4;2;4;293;26250.0;14350.0;3150.0
Departamento;Coyoacán;3;1;1;158;22750.0;5950.0;1872.5
Galpón/Depósito/Almacén;Lindavista;0;5;0;600;47250.0;;2520.0
Departamento;Santa Fe;7;4;5;1147;84000.0;24734.5;18655.0
Conjunto Comercial/Sala;Santa Fe;0;1;0;30;3850.0;3318.0;542.5
Departamento;Santa Fe;3;2;1;150;19250.0;9450.0;1050.0
Conjunto Comercial/Sala;Industrial Vallejo;0;2;0;56;10500.0;5250.0;
Conjunto Comercial/Sala;Condesa;0;0;0;200;23800.0;1400.0;19978.0
Casa;Condesa;3;2;1;200;14000.0;;70.0
Departamento;Napoles;1;0;0;65;9800.0;2065.0;315.0
Departamento;San Miguel Chapultepec;2;0;0;60;4900.0;1260.0;66.5
Departamento;Coyoacán;3;2;2;180;33250.0;10500.0;1893.5
Departamento;Lomas de Chapultepec;4;3;4;395;70000.0;16800.0;6300.0
Estudio;La Merced;0;0;0;110;5250.0;;175.0
Departamento;San Andrés Tetepilco;2;0;0;49;3850.0;;
Conjunto Comercial/Sala;Santa Fe;0;1;0;43;4882.5;3500.0;1085.0
Departamento;San Miguel Chapultepec;2;1;0;54;4550.0;2205.0;73.5
Tienda/Salón;Santa Fe;0;2;0;75;21000.0;5250.0;
Departamento;San Rafael;2;1;1;90;5950.0;3150.0;
Departamento;Coyoacán;3;1;1;145;28000.0;5600.0;1505.0
Conjunto Comercial/Sala;Santa Fe;0;1;0;30;3500.0;2800.0;437.5
Departamento;Santa Fe;2;1;1;80;10500.0;3349.5;679.0
Departamento;Coyoacán;1;0;0;55;13300.0;3150.0;735.0
Departamento;Coyoacán;2;0;1;75;18200.0;1666.0;420.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;30;1750.0;1428.0;241.5
Conjunto Comercial/Sala;Santa Fe;0;3;0;117;30712.5;7171.5;2187.5
Departamento;Coyoacán;4;1;1;200;47250.0;5950.0;2208.5
Departamento;Polanco;2;1;1;100;10500.0;2975.0;1039.5
Tienda en Centro Comercial;Santa Fe;0;5;0;180;24500.0;24500.0;22750.0
Departamento en Hotel;Santa Fe;2;2;2;80;8750.0;4550.0;1085.0
Tienda/Salón;Centro Histórico;0;0;0;135;17500.0;525.0;
Departamento;Condesa;2;2;1;98;11550.0;3500.0;1081.5
Conjunto Comercial/Sala;Centro Histórico;0;0;0;379;53060.0;19649.0;6450.5
Departamento;Del Valle;5;2;1;367;21000.0;7035.0;
Departamento;Condesa;4;1;1;300;12250.0;10150.0;14000.0
Conjunto Comercial/Sala;Santa Fe;0;1;0;44;5250.0;2971.5;
Casa de Condominio;Santa Fe;6;6;6;1000;84031.5;;
Departamento;San Miguel Chapultepec;2;1;0;64;5250.0;2537.5;217.0
Conjunto Comercial/Sala;Santa Fe;0;1;0;130;15750.0;6125.0;2093.0
Conjunto Comercial/Sala;Centro Histórico;4;0;0;200;17500.0;6226.5;2376.5
Departamento;Napoles;1;0;0;40;8050.0;3045.0;80.5
Departamento;Bosques de las Lomas;2;1;1;120;12250.0;5180.0;1365.0
Departamento;Condesa;3;0;0;90;10500.0;4550.0;700.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;30;1750.0;2730.0;451.5
Departamento;Arboledas;3;1;1;67;5250.0;2401.0;507.5
Departamento;Los Reyes Coyoacán;1;1;0;60;3500.0;1400.0;
Conjunto Comercial/Sala;Centro Histórico;0;3;0;115;28087.5;9037.0;
Departamento en Hotel;Coyoacán;1;1;1;65;14700.0;;
Departamento;San Ángel;2;1;0;61;6650.0;3080.0;476.0
Departamento;Roma;2;0;1;87;13300.0;4039.0;819.0
Tienda/Salón;Santa Fe;0;1;0;90;15750.0;5470.5;17745.0
Departamento;Lomas de Chapultepec;2;2;1;94;26250.0;4238.5;
Departamento;Santa Fe;4;2;1;155;17500.0;10500.0;
Departamento;Coyoacán;4;2;2;380;87500.0;27825.0;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;218;49000.0;23730.0;26229.0
Departamento;Condesa;2;0;0;90;10500.0;2800.0;6230.0
Departamento;Santa Fe;3;1;1;92;8575.0;4200.0;
Departamento;Santa Fe;4;3;4;300;35000.0;15400.0;
Departamento;Condesa;1;0;1;36;5600.0;2527.0;238.0
Departamento;Lomas de Chapultepec;3;1;1;170;26250.0;2450.0;1750.0
Departamento;Coyoacán;2;0;0;70;10850.0;3797.5;507.5
Departamento;Santa Fe;1;1;1;45;8312.5;4777.5;910.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;600;70000.0;18980.5;10150.0
Conjunto Comercial/Sala;Peralvillo;0;1;0;21;350.0;1431.5;
Departamento;Santa Fe;2;2;1;70;8750.0;3150.0;315.0
Departamento;Roma;1;1;0;45;6300.0;1750.0;175.0
Departamento;Santa Fe;2;2;1;100;17500.0;9975.0;2054.5
Departamento;Condesa;3;2;1;105;15750.0;4900.0;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;192;22750.0;15697.5;
Tienda en Centro Comercial;San Ángel;0;1;0;82;17500.0;3850.0;30576.0
Departamento;Santa Fe;2;1;0;51;5600.0;1680.0;136.5
Departamento;Del Valle;3;1;1;130;9450.0;4280.5;815.5
Conjunto Comercial/Sala;Roma;0;1;0;110;38500.0;9800.0;2002.0
Departamento;Napoles;4;3;1;185;19250.0;4935.0;1722.0
Departamento;Coyoacán;3;1;1;140;22750.0;7700.0;1396.5
Conjunto Comercial/Sala;San Pedro de los Pinos;0;5;0;1080;226800.0;108675.0;
Departamento;Santa Fe;4;3;2;174;16100.0;5337.5;2184.0
Conjunto Comercial/Sala;Lomas de Chapultepec;0;1;0;33;15750.0;2870.0;812.0
Departamento;Santa Fe;2;1;1;93;8400.0;4914.0;
Tienda/Salón;Centro Histórico;0;3;0;577;105000.0;25900.0;3930.5
Tienda/Salón;Condesa;0;0;0;220;42000.0;12950.0;
Departamento;Coyoacán;3;2;1;140;21000.0;3675.0;2495.5
Departamento;Condesa;2;0;0;100;14000.0;2859.5;805.0
Departamento;San Miguel Chapultepec;3;1;0;100;6300.0;542.5;336.0
Departamento;Narvarte;2;1;0;64;5950.0;3286.5;80.5
Departamento;Narvarte;3;0;0;100;7700.0;3640.0;
Departamento;Santa Fe;2;1;2;90;10500.0;4200.0;1330.0
Departamento;Roma;2;1;0;79;15102.5;3885.0;658.0
Departamento;Condesa;4;0;0;145;12250.0;3500.0;651.0
Departamento;Condesa;2;2;1;280;70000.0;12785.5;4284.0
Conjunto Comercial/Sala;Santa Fe;0;38;0;1300;280000.0;108500.0;21000.0
Departamento;Condesa;3;0;1;100;9450.0;4200.0;525.0
Edificio Completo;Narvarte;0;0;0;150;15750.0;;3500.0
Departamento;Roma;2;1;0;60;7700.0;3080.0;
Departamento;Lomas de Chapultepec;3;3;1;140;34930.0;7525.0;
Departamento;Ciudad de los Deportes;3;1;2;136;5250.0;2079.0;
Departamento;Lomas de Chapultepec;3;2;1;170;32900.0;9450.0;2765.0
Terreno Estándar;San Juan Xalpa;0;0;0;13500;164500.0;;9373.0
Departamento;San Jerónimo;4;3;2;190;21000.0;6650.0;1680.0
Departamento;Narvarte;2;1;0;75;6300.0;1225.0;224.0
Departamento;Lomas de Padierna;1;0;0;50;3850.0;1260.0;171.5
Conjunto Comercial/Sala;Centro Histórico;0;0;0;112;5600.0;2100.0;889.0
Departamento;Roma;3;1;1;108;12250.0;3895.5;717.5
Departamento;Coyoacán;3;2;1;205;35000.0;9450.0;
